cards
88
84
83
92
87
85
75
87
83
78
82
82
84
82
80
83
84
88
82
80
88
84
84
82
87
82
82
80
84
86
83
84
88
90
82
87
86
80
79
81
76
82
84
83
83
86
90
71
84
87
86
86
87
88
86
82
81
87
86
80
84
84
81
80
80
80
88
84
82
84
84
82
84
82
78
84
71
84
83
80
82
88
86
87
76
72
80
84
75
87
78
80
86
86
80
90
82
84
88
79
80
80
80
88
85
86
84
89
88
83
86
85
82
89
91
80
84
76
81
82
81
86
88
74
83
91
78
80
80
88
79
88
89
81
85
75
80
86
79
86
86
88
87
86
87
80
84
86
84
80
81
78
82
80
77
87
84
85
89
78
76
79
77
80
81
80
74
82
80
90
80
82
80
76
78
79
82
84
83
81
87
77
83
85
88
86
84
83
85
86
81
85
82
88
77
84
86
82
85
83
86
88
79
86
82
90
78
88
86
84
86
85
82
82
86
80
86
68
85
84
84
86
88
86
86
84
82
82
78
86
80
88
82
84
84
84
85
84
86
87
87
81
85
71
86
86
86
88
77
82
82
86
77
86
78
83
84
76
82
81
86
90
80
80
84
85
85
84
81
82
90
81
84
86
81
81
78
82
84
86
82
74
82
83
88
85
79
85
84
76
86
86
84
84
82
85
81
79
82
84
86
72
89
82
84
80
80
82
88
83
76
87
79
84
82
90
84
80
85
76
86
78
80
86
82
76
90
90
88
76
83
84
81
81
82
88
87
78
84
68
84
81
86
80
80
74
86
86
90
89
82
86
88
86
83
86
86
81
88
88
82
85
80
82
84
86
84
88
90
83
84
83
82
82
82
82
78
82
78
87
82
78
85
80
83
82
80
83
86
86
80
79
77
82
80
85
84
84
80
84
85
81
84
82
84
76
80
77
88
86
80
81
83
85
72
84
86
85
83
86
88
82
82
85
90
87
80
88
88
81
88
90
86
87
88
90
88
84
80
88
84
76
84
86
84
85
84
89
85
88
86
90
86
84
88
76
86
86
85
82
79
86
88
88
82
90
84
83
79
86
84
78
86
86
82
86
80
78
88
87
86
84
80
90
85
86
78
86
85
81
89
84
84
86
81
80
84
77
85
82
84
80
88
79
79
84
87
84
85
78
88
80
90
87
78
83
86
82
82
85
86
93
84
86
82
86
82
82
87
80
80
90
86
68
85
84
79
80
78
88
84
87
82
89
84
90
87
74
85
82
88
78
80
90
82
84
85
84
86
75
88
88
80
85
76
80
81
84
84
84
82
86
79
74
85
78
86
83
80
88
80
83
86
86
82
81
83
78
86
87
90
88
84
90
75
82
78
85
86
86
85
82
79
85
85
80
86
76
85
76
88
81
77
76
74
80
78
81
88
86
86
84
80
86
90
86
84
88
84
84
82
84
85
90
75
84
89
77
84
88
76
80
81
87
88
84
76
85
77
82
79
83
78
88
79
84
86
83
85
77
84
84
78
84
80
84
83
82
88
86
84
83
88
85
81
88
86
78
86
83
80
74
78
84
92
88
88
82
81
86
90
77
82
84
85
82
85
82
82
82
83
84
84
86
81
88
74
82
80
76
82
84
84
87
89
82
89
87
82
88
86
86
84
82
74
82
84
86
81
80
80
88
83
88
82
85
86
82
80
78
84
76
82
79
78
74
85
88
81
82
82
80
84
85
76
82
86
82
88
83
80
82
86
86
87
90
85
82
88
84
82
89
88
88
82
81
88
90
86
84
81
82
84
80
87
84
89
84
78
86
84
86
78
86
91
74
86
78
84
82
86
84
88
82
79
83
81
82
80
84
80
86
86
78
84
82
86
78
78
88
76
84
84
84
82
84
86
83
81
84
91
86
86
82
84
88
88
84
86
84
80
86
82
83
84
84
84
88
89
82
74
80
86
83
82
84
83
92
80
87
86
86
82
85
88
82
90
88
90
75
86
82
83
84
84
82
86
86
84
84
84
84
84
86
87
80
82
80
88
81
84
85
88
88
79
85
81
88
88
81
86
83
81
77
80
84
80
82
86
86
80
88
84
88
89
74
77
82
87
82
81
89
79
80
86
82
84
83
90
81
83
85
83
83
85
83
85
82
76
86
78
87
86
86
86
88
82
80
83
88
85
82
82
85
83
75
89
88
87
84
85
78
85
85
80
88
90
86
86
81
90
78
80
88
80
89
91
82
84
82
90
76
88
80
82
86
80
78
88
76
85
86
77
81
86
77
81
86
79
79
90
91
76
83
86
82
84
88
88
81
81
81
84
80
82
88
87
84
80
78
85
86
81
76
85
86
82
86
84
88
85
84
80
75
82
82
82
84
78
84
84
85
80
84
90
90
90
88
87
88
84
88
81
82
85
82
83
79
83
77
88
82
76
82
90
90
84
78
87
86
83
84
84
82
80
87
78
86
82
88
84
80
82
79
84
82
82
80
79
86
82
84
82
89
86
88
84
84
80
78
81
82
81
84
80
76
82
86
88
81
82
76
82
78
79
82
87
78
84
84
82
78
86
88
82
78
84
78
86
90
88
84
88
82
90
86
82
89
83
90
82
80
86
84
87
87
81
82
86
84
80
84
88
86
85
84
80
90
86
86
84
84
88
89
86
89
84
86
80
82
80
86
82
82
80
85
83
82
88
81
84
81
84
86
89
84
85
84
82
78
84
82
85
84
90
86
86
82
82
82
90
86
78
86
84
82
72
78
86
74
73
83
82
86
86
84
88
87
86
78
87
77
80
87
82
90
80
88
85
83
86
76
84
85
90
88
72
84
84
83
88
85
82
81
86
83
86
81
81
88
89
90
81
88
80
83
84
82
81
86
84
80
82
86
81
88
88
78
86
77
85
81
86
78
83
90
72
87
80
86
83
88
84
84
84
85
90
84
84
82
84
84
84
82
86
84
84
88
86
82
87
79
84
80
88
83
76
76
76
85
85
84
80
86
83
91
82
77
84
86
88
79
82
80
87
82
84
80
90
86
77
80
90
82
77
85
84
84
78
81
86
80
80
82
87
86
81
87
74
82
82
82
81
85
89
84
83
90
90
82
90
79
82
82
86
78
86
80
80
91
88
84
76
86
76
79
86
80
84
78
80
82
78
88
82
81
88
85
82
81
82
82
86
82
86
76
80
81
81
82
80
81
80
78
79
84
86
80
86
86
76
84
74
79
76
79
79
88
84
80
86
80
87
84
74
74
79
83
80
86
82
78
82
84
80
85
84
84
88
84
88
82
83
78
87
89
82
82
82
81
82
80
78
80
75
84
82
82
88
78
83
82
87
81
81
86
87
84
82
86
85
85
86
78
83
85
83
88
88
86
81
89
88
82
86
85
80
85
78
82
90
84
86
80
80
84
83
84
86
86
84
82
82
86
80
78
83
85
76
84
86
86
88
82
84
84
88
86
87
88
88
75
83
80
86
85
79
87
84
88
82
78
79
85
88
80
79
82
78
80
88
82
78
88
83
86
79
82
83
87
83
87
86
78
86
87
82
86
84
84
81
86
82
88
85
86
75
85
87
84
84
84
78
84
80
84
83
90
80
85
88
84
85
86
83
86
79
82
80
88
80
84
82
79
84
86
82
87
89
82
84
80
85
86
85
82
84
78
84
90
83
81
82
86
84
86
84
80
81
87
88
85
87
85
80
85
84
76
85
80
87
83
76
81
74
78
81
78
84
78
88
76
88
83
80
79
80
84
80
82
86
92
84
88
92
87
82
82
88
88
84
81
79
90
86
86
76
79
86
88
86
81
86
81
78
82
82
86
86
88
90
86
85
84
90
84
81
86
80
80
75
82
90
83
75
86
82
82
83
85
76
80
79
88
76
88
88
79
82
81
79
88
84
80
82
79
83
84
84
88
88
90
80
84
85
82
84
86
82
86
77
86
81
80
86
86
86
89
86
83
86
85
81
84
85
85
90
83
84
80
88
84
84
84
84
86
80
81
75
82
87
82
86
82
83
84
84
88
78
88
84
84
81
80
80
86
80
81
86
88
83
87
88
84
85
82
84
74
84
85
79
85
86
84
92
83
74
83
78
85
86
76
78
81
90
82
86
82
84
81
84
86
84
82
88
84
86
80
83
86
84
88
88
78
82
78
86
86
88
81
86
84
80
79
86
87
82
80
82
74
80
88
88
84
86
85
76
92
86
80
90
86
85
83
80
88
82
78
88
86
84
84
90
82
82
78
85
83
83
88
81
83
83
86
82
78
85
74
73
80
89
84
84
78
80
86
83
86
82
81
76
76
84
90
86
82
80
80
85
78
84
81
80
88
86
80
79
88
88
82
82
86
81
82
86
88
83
80
86
81
83
78
78
83
84
84
88
86
82
87
89
85
84
82
80
84
85
86
82
82
84
86
86
77
84
79
86
86
80
86
85
87
82
82
83
88
83
82
86
84
88
85
86
82
86
87
86
88
84
84
86
88
85
79
78
75
87
89
89
80
71
88
78
88
84
79
89
82
72
78
85
84
79
88
84
77
84
84
84
81
82
84
86
86
82
87
80
84
78
84
90
85
80
90
81
79
86
84
85
81
82
90
80
81
76
86
80
82
80
88
85
84
80
81
78
79
82
84
83
87
90
84
83
84
82
80
83
84
82
80
82
87
86
80
83
90
78
80
82
84
84
84
85
84
82
79
84
79
82
81
88
81
70
82
86
84
88
80
84
86
84
83
91
82
84
88
88
88
82
85
78
84
84
79
84
84
86
85
80
82
80
80
85
92
76
82
88
84
88
84
85
82
88
76
84
87
78
80
84
79
83
77
90
83
80
80
81
80
79
83
83
74
86
84
75
86
86
80
81
84
83
90
85
88
90
82
92
85
80
85
87
88
88
84
85
80
82
76
82
90
84
86
84
80
81
79
84
86
82
80
90
84
82
77
84
91
83
84
82
70
84
88
80
88
77
83
88
80
80
82
82
82
81
80
83
85
87
82
75
84
88
84
87
88
83
86
83
82
84
78
85
86
80
80
84
85
80
78
83
76
84
86
88
90
79
86
80
82
88
80
86
82
86
81
78
82
82
88
80
89
86
76
80
82
84
90
85
80
86
86
85
80
82
90
84
82
78
88
84
87
83
85
82
82
92
84
76
84
90
84
86
78
82
88
81
82
81
84
86
79
84
77
86
77
82
84
88
77
82
87
84
84
78
87
83
74
82
87
85
83
81
82
84
84
90
81
80
87
78
80
84
88
82
76
82
85
75
88
84
84
84
86
74
83
80
86
86
80
83
84
84
86
82
83
90
81
80
85
74
82
86
92
76
85
76
84
80
83
87
87
82
90
77
73
80
87
85
84
83
84
84
80
88
88
89
86
81
75
82
84
88
86
85
86
86
82
75
84
86
74
87
89
82
89
77
88
72
80
86
80
85
82
86
80
88
81
88
85
80
82
84
80
86
86
88
84
84
84
84
82
84
90
83
80
86
76
82
79
88
80
86
88
79
88
85
84
79
76
78
88
83
83
78
81
84
89
84
82
82
85
82
78
83
80
80
82
82
82
84
87
81
83
83
81
82
83
84
80
84
80
82
79
86
80
85
77
78
85
90
82
92
83
82
87
81
85
83
88
74
88
84
84
84
79
84
75
83
86
82
77
88
82
76
84
83
79
78
84
86
80
86
88
87
82
80
86
87
84
79
86
85
84
85
90
86
89
84
84
81
82
85
91
82
88
81
90
78
86
77
88
89
89
82
76
88
88
91
80
86
86
88
86
84
84
85
82
82
78
88
86
88
79
84
91
82
81
79
88
85
86
86
89
80
86
88
86
82
88
78
90
91
84
82
89
84
83
77
84
84
86
82
90
82
86
84
79
80
82
88
84
88
82
80
76
80
82
79
82
84
88
86
86
90
82
80
78
82
80
88
80
82
87
80
90
85
86
81
85
84
86
82
82
88
87
86
84
74
81
85
88
86
80
86
86
84
84
88
92
86
76
80
80
76
78
78
84
82
88
84
84
86
86
74
90
82
82
83
86
89
88
80
80
78
80
82
88
85
74
82
89
82
84
75
82
76
85
76
83
82
87
86
82
84
80
80
84
83
87
78
74
83
84
77
91
84
82
82
78
84
87
85
90
88
84
82
84
90
88
82
82
84
82
86
82
81
88
88
86
88
84
83
80
80
81
84
82
79
79
87
86
80
85
86
84
85
85
87
81
84
87
86
77
82
81
86
86
86
83
86
85
83
82
86
84
81
88
80
83
85
88
78
80
81
80
80
80
86
84
77
84
91
81
84
84
78
84
87
84
80
86
88
82
81
82
76
86
84
84
85
73
80
86
86
89
78
88
88
80
79
80
84
88
88
83
84
82
86
86
78
82
91
82
81
80
88
86
80
87
84
87
78
88
80
84
84
87
79
88
88
84
84
75
84
73
88
86
86
86
87
88
84
82
86
84
80
85
84
89
81
82
83
79
86
83
83
82
79
88
90
86
88
84
85
83
88
79
82
80
86
82
80
83
82
81
84
88
80
84
85
82
78
89
88
84
89
82
86
81
87
86
82
82
84
72
83
85
90
80
78
83
82
86
85
86
76
86
79
82
84
86
82
86
88
90
78
82
78
85
84
86
81
84
85
88
86
84
88
82
80
84
86
82
87
80
82
84
85
83
78
75
86
80
72
83
82
87
79
87
86
78
86
87
90
82
75
82
82
82
82
82
86
78
84
84
86
80
80
83
89
90
81
79
82
79
84
85
86
76
76
81
88
84
82
84
86
86
77
86
90
82
82
82
81
82
80
87
84
84
87
86
86
80
81
80
86
84
90
86
82
84
81
82
86
79
81
85
88
83
86
83
84
86
88
84
76
85
86
82
80
79
84
84
75
88
76
86
80
80
82
86
80
80
79
86
85
86
87
84
78
73
87
82
88
78
80
90
84
84
79
86
89
82
84
80
86
87
82
82
80
85
77
85
85
81
82
84
80
77
78
77
88
84
87
84
89
82
86
84
86
84
85
80
82
79
82
90
86
84
88
87
82
83
85
89
75
82
77
84
79
87
81
76
76
78
79
86
86
84
82
80
85
82
80
88
88
82
82
84
78
79
78
80
87
82
84
78
86
80
84
81
88
84
82
82
88
81
81
84
80
83
80
88
81
88
84
75
82
78
80
85
89
88
87
84
84
79
80
86
83
78
90
87
83
80
86
86
78
87
88
78
77
76
81
80
78
84
78
88
75
85
79
85
86
84
79
88
83
80
85
80
81
70
89
86
88
84
84
81
88
80
84
81
88
80
88
83
84
86
68
87
86
82
88
86
80
84
78
81
82
83
78
88
78
88
90
80
88
83
86
86
82
85
84
74
77
84
82
85
78
79
88
86
79
87
91
79
88
88
77
74
84
84
79
85
89
85
90
81
84
76
86
78
88
84
82
81
80
80
82
90
88
84
81
80
84
84
78
90
79
82
86
83
88
86
84
80
84
88
84
87
84
84
82
86
78
86
81
76
82
82
87
80
82
81
86
88
81
83
85
76
85
84
82
80
84
86
81
78
82
82
82
85
82
84
86
77
85
84
80
79
86
80
77
73
78
84
79
80
82
90
88
79
82
79
82
80
84
83
78
84
86
79
79
86
86
74
82
85
80
83
84
82
86
80
84
82
80
86
85
79
82
84
80
87
82
86
89
86
82
84
82
86
87
77
79
85
86
85
84
77
80
82
84
82
86
82
84
79
80
90
82
84
80
74
82
88
86
84
80
84
78
82
80
87
88
78
81
82
80
82
84
86
86
84
84
82
80
90
87
82
85
87
81
84
88
88
84
82
84
84
88
80
86
86
82
82
86
79
85
90
86
92
85
76
84
80
85
86
86
78
82
82
84
74
83
86
84
86
84
84
84
84
74
86
83
82
88
87
78
65
92
90
84
80
89
84
86
88
76
83
82
83
82
84
84
80
80
87
86
81
85
83
83
84
84
82
84
85
82
84
88
82
83
88
84
88
80
86
84
83
83
84
87
88
84
86
84
86
82
84
80
86
79
82
82
81
82
82
85
83
81
82
74
86
86
86
78
87
83
86
82
79
82
88
92
83
84
82
87
78
88
90
83
79
82
80
86
81
88
86
90
76
91
84
85
83
82
84
85
70
85
86
76
77
88
76
92
79
83
78
80
82
80
85
90
84
84
87
82
87
79
79
85
80
84
88
78
86
86
82
86
85
82
84
79
86
74
86
90
90
88
83
80
86
80
77
87
82
79
88
82
84
85
80
86
86
66
81
78
71
86
83
82
81
91
84
75
88
86
84
76
84
80
80
84
82
86
80
85
76
82
85
78
80
86
86
84
88
82
80
82
84
79
90
82
88
80
85
90
82
85
84
89
78
78
88
82
90
84
87
80
82
84
80
88
83
88
82
82
82
84
89
78
85
88
79
82
76
88
75
84
77
83
74
84
84
78
80
84
86
83
84
80
87
82
92
86
84
84
82
90
78
85
78
84
82
82
84
84
88
90
78
74
85
84
90
76
81
80
82
90
88
82
84
84
81
86
75
87
84
75
84
84
85
75
83
84
83
82
82
80
82
85
76
85
80
84
82
86
84
88
90
86
85
86
84
86
81
86
77
84
78
89
84
88
82
87
88
86
83
86
87
82
78
90
84
84
80
79
82
82
80
84
86
72
88
80
78
88
82
88
83
77
78
80
85
81
84
86
84
86
81
79
86
82
77
80
83
84
86
77
87
88
82
87
84
81
78
88
88
87
86
80
88
85
88
86
88
86
78
72
81
87
82
74
85
85
82
88
83
86
84
84
85
82
79
71
85
86
78
83
88
83
72
84
84
84
90
85
80
88
86
83
83
81
82
87
82
91
89
80
82
78
84
79
79
85
84
82
82
86
78
84
89
86
86
86
86
82
80
86
88
82
89
78
78
88
90
87
89
85
74
80
86
84
86
86
82
77
82
74
81
88
88
81
77
78
78
92
88
82
82
80
78
88
82
76
84
83
85
83
87
83
70
77
84
90
84
90
80
84
76
85
86
78
88
86
84
84
84
80
89
86
81
86
90
78
83
79
84
86
80
83
86
82
84
81
85
86
83
86
80
84
86
86
81
86
82
83
74
88
87
76
83
87
89
86
90
82
86
84
84
92
82
88
80
84
84
78
85
78
80
92
86
84
86
89
84
86
83
76
84
88
81
88
86
80
84
81
78
83
84
82
84
86
86
86
80
84
89
88
82
86
80
84
83
82
82
91
80
86
80
85
84
82
88
82
81
88
83
84
82
84
80
84
80
84
81
82
88
86
88
80
84
73
81
70
90
84
86
84
76
87
88
81
88
88
89
88
82
78
73
86
78
78
83
82
88
73
78
86
82
84
76
86
75
84
85
77
82
83
86
82
83
82
78
82
82
86
82
76
88
84
80
81
76
80
90
85
83
78
86
88
85
86
76
74
79
86
89
84
82
89
86
82
87
82
83
80
78
76
88
80
79
83
81
80
81
82
89
83
80
83
81
80
84
90
89
82
82
89
86
80
87
80
80
87
88
82
82
87
82
76
88
83
88
80
80
85
79
79
87
88
84
81
84
85
83
86
84
93
84
86
81
86
88
80
90
80
84
78
87
82
84
84
78
83
90
88
85
82
88
82
84
79
80
84
89
84
84
80
80
77
90
80
80
84
79
85
88
81
86
76
90
76
72
79
78
86
84
88
82
88
78
81
84
84
82
85
80
77
84
83
80
75
84
84
84
80
84
86
86
79
86
82
81
84
82
84
86
83
76
88
82
85
82
74
82
86
84
84
86
84
76
84
74
89
83
84
88
87
84
78
81
82
81
74
76
83
81
80
85
85
80
80
76
80
80
83
86
80
79
85
88
82
83
84
85
81
83
84
82
86
81
86
83
83
74
84
88
91
79
84
88
83
84
83
83
85
84
82
80
87
80
78
83
83
87
74
84
88
77
81
87
86
86
80
80
85
76
85
76
88
84
86
90
84
84
82
80
74
78
79
76
84
86
81
84
86
86
73
85
80
84
79
88
88
84
80
81
82
79
80
84
80
86
86
80
83
80
77
80
80
85
85
76
82
82
84
86
84
84
80
76
80
86
83
86
86
80
82
88
82
84
76
86
87
78
83
78
87
84
82
85
79
86
80
80
80
86
82
84
87
86
80
80
86
89
81
82
80
76
79
87
81
87
88
83
84
78
81
86
88
78
82
82
85
84
86
90
85
86
85
78
86
85
82
87
88
81
84
90
86
81
86
86
84
80
84
70
76
85
89
80
83
78
84
82
80
90
82
82
80
85
72
79
86
79
84
84
86
82
88
89
82
86
82
84
86
82
83
80
83
82
74
86
80
79
86
82
90
82
86
86
89
83
86
84
86
88
84
86
84
85
85
82
76
80
68
89
80
86
84
88
86
85
86
84
80
83
87
79
85
84
83
81
86
86
88
85
86
84
85
89
90
86
84
82
84
87
85
78
83
77
84
86
86
81
80
82
82
86
85
86
86
84
82
73
85
82
79
85
84
82
74
80
84
81
86
82
87
80
86
88
90
84
77
89
77
84
81
84
84
86
76
79
80
86
83
85
82
88
87
82
84
86
82
80
90
92
82
86
84
86
86
87
82
82
76
85
78
84
84
85
84
88
88
79
84
84
80
85
86
80
88
88
82
79
82
81
82
81
81
82
82
80
88
84
84
81
84
86
87
88
72
86
90
84
82
86
82
83
86
82
83
88
82
86
82
82
76
87
84
82
83
79
88
85
71
82
78
82
88
86
84
84
83
86
85
88
84
84
84
78
76
86
82
86
90
86
88
83
86
82
88
83
84
86
87
87
86
80
84
91
84
83
74
87
88
78
82
79
86
86
82
84
82
84
86
80
80
79
88
86
86
86
80
90
86
89
81
84
80
84
88
86
84
82
84
86
86
86
76
84
88
72
76
86
78
82
79
76
79
82
88
82
80
82
86
88
80
80
86
82
84
84
83
86
88
85
82
82
88
76
86
77
79
86
88
88
80
84
88
86
84
81
86
87
86
89
80
87
78
80
82
77
81
82
86
77
78
82
78
84
80
90
74
85
88
85
88
90
84
80
78
87
80
87
88
76
84
86
82
90
80
80
88
82
70
82
76
86
80
76
84
86
80
88
84
79
88
81
87
82
88
86
76
89
78
86
82
83
86
82
85
84
78
78
87
84
88
86
82
79
84
82
78
82
86
86
84
82
84
80
88
76
79
84
87
86
78
80
74
85
85
88
84
81
84
78
80
88
85
84
89
82
82
84
84
80
84
79
81
80
80
86
82
86
84
84
91
90
84
82
90
84
78
82
90
80
86
87
82
83
84
86
78
85
84
82
82
88
83
86
84
88
81
78
82
89
84
86
90
85
83
86
84
84
86
82
87
82
86
83
90
85
88
80
82
84
82
82
83
83
79
88
91
86
81
87
88
86
82
88
81
82
84
87
81
90
83
82
85
87
83
86
86
82
82
86
74
80
78
78
87
88
84
82
74
80
80
84
86
83
85
82
80
74
88
84
86
81
73
80
86
82
86
80
82
72
88
85
86
88
84
83
85
86
78
84
78
85
78
80
78
80
75
80
78
90
87
83
90
89
74
81
84
78
88
88
80
76
86
84
84
83
87
79
80
80
86
86
78
77
78
79
80
86
77
80
82
82
87
90
81
84
81
88
80
82
88
80
80
81
82
83
82
84
87
86
86
81
82
84
82
84
88
86
79
85
87
86
84
74
85
79
84
84
78
83
84
90
87
86
82
76
88
80
79
78
82
81
84
77
82
88
84
82
82
86
84
85
88
82
88
82
80
82
89
82
88
83
80
86
87
84
80
86
80
79
79
80
86
89
84
80
88
86
80
80
82
83
85
78
82
86
86
84
82
86
86
82
85
83
84
80
81
84
84
88
75
86
81
85
82
88
80
76
82
79
84
79
81
77
84
84
86
83
78
76
80
84
84
76
80
86
85
85
86
80
84
84
88
86
86
83
88
81
81
88
83
85
89
84
83
84
84
81
82
89
90
86
84
83
84
81
87
82
81
82
80
81
75
80
79
79
85
84
90
81
82
88
88
83
82
88
86
85
89
88
79
88
88
86
82
82
88
87
80
80
83
83
80
84
83
89
87
85
82
86
83
78
80
88
84
86
77
82
86
88
84
77
90
85
88
84
75
84
82
80
84
82
90
85
84
81
84
76
74
88
82
82
80
83
84
78
84
79
81
90
80
84
86
86
84
88
88
87
78
85
91
88
82
85
82
80
86
82
86
82
85
78
84
88
76
86
83
85
89
83
84
80
76
88
82
79
86
81
81
83
84
88
86
85
88
87
88
82
87
90
86
83
88
84
85
80
86
79
83
83
83
86
81
82
85
84
72
88
87
90
84
78
84
90
86
83
86
78
80
82
81
84
85
88
86
86
82
82
